"","pop","trt","tank_ID","bagnum_text","median_temp","max_temp","median_sal","min_sal"
"210","BAR","TempWarm-16psu","B3",210,4.73440456595426,8.70216530614936,0.882713004775151,3.58234772775701
"211","HOG","TempWarm-16psu","B3",211,4.73440456595426,8.70216530614936,0.890978922513312,3.58234772775701
"212","KUR","TempWarm-16psu","B3",212,4.73440456595426,8.70216530614936,0.907510757989633,3.58234772775701
"213","BJO","TempWarm-16psu","B3",213,4.73440456595426,8.70216530614936,0.890978922513312,3.62080230788548
"214","KAL","TempWarm-16psu","B3",214,4.73440456595426,8.70216530614936,0.940574428942275,3.69771146814241
"215","HOR","TempWarm-16psu","B3",215,4.73440456595426,8.70216530614936,0.874447087036991,3.58234772775701
"216","VAT","TempWarm-16psu","B3",216,4.73440456595426,8.70216530614936,0.890978922513312,3.62080230788548
"217","KUR","TempWarm-5psu","B3",217,4.73440456595426,8.70216530614936,-0.944054815358343,-0.686110666502614
"218","VAT","TempWarm-5psu","B3",218,4.73440456595426,8.70216530614936,-0.910991144405701,-0.570746926117219
"219","BAR","TempWarm-5psu","B3",219,4.73440456595426,8.70216530614936,-0.927522979882022,-0.609201506245684
"220","HOG","TempWarm-5psu","B3",220,4.73440456595426,8.70216530614936,-0.919257062143862,-0.609201506245684
"221","KAL","TempWarm-5psu","B3",221,4.73440456595426,8.70216530614936,-0.927522979882022,-0.647656086374149
"222","VIK","TempWarm-5psu","B3",222,4.73440456595426,8.70216530614936,-0.886193391191219,-0.532292345988754
"223","HOR","TempWarm-5psu","B3",223,4.73440456595426,8.70216530614936,-0.944054815358343,-0.647656086374149
"224","BJO","TempWarm-5psu","B3",224,4.73440456595426,8.70216530614936,-0.919257062143862,-0.609201506245684
"225","BJO","TempWarm-16psu","B4",225,4.56755621852121,8.0697209579637,0.940574428942275,3.69771146814241
"226","HOG","TempWarm-16psu","B4",226,4.56755621852121,8.0697209579637,0.899244840251472,3.62080230788548
"227","HOR","TempWarm-16psu","B4",227,4.56755621852121,8.0697209579637,0.874447087036991,3.54389314762855
"228","VAT","TempWarm-16psu","B4",228,4.56755621852121,8.0697209579637,0.932308511204115,3.69771146814241
"229","KUR","TempWarm-16psu","B4",229,4.56755621852121,8.0697209579637,0.841383416084348,3.50543856750008
"230","BAR","TempWarm-16psu","B4",230,4.56755621852121,8.0697209579637,0.899244840251472,3.62080230788548
"231","VIK","TempWarm-16psu","B4",231,4.56755621852121,8.0697209579637,0.907510757989633,3.65925688801394
"232","KAL","TempWarm-16psu","B4",232,4.56755621852121,8.0697209579637,0.890978922513312,3.58234772775701
"233","BJO","TempWarm-5psu","B4",233,4.56755621852121,8.0697209579637,-0.919257062143862,-0.609201506245684
"234","HOR","TempWarm-5psu","B4",234,4.56755621852121,8.0697209579637,-0.927522979882022,-0.609201506245684
"235","BAR","TempWarm-5psu","B4",235,4.56755621852121,8.0697209579637,-0.927522979882022,-0.609201506245684
"236","VAT","TempWarm-5psu","B4",236,4.56755621852121,8.0697209579637,-0.910991144405701,-0.570746926117219
"237","VIK","TempWarm-5psu","B4",237,4.56755621852121,8.0697209579637,-0.886193391191219,-0.532292345988754
"238","KAL","TempWarm-5psu","B4",238,4.56755621852121,8.0697209579637,-0.935788897620183,-0.647656086374149
"239","KUR","TempWarm-5psu","B4",239,4.56755621852121,8.0697209579637,-0.944054815358343,-0.647656086374149
"240","HOG","TempWarm-5psu","B4",240,4.56755621852121,8.0697209579637,-0.927522979882022,-0.609201506245684
"241","KAL","TempWarm-16psu","B4",241,4.56755621852121,8.0697209579637,0.882713004775151,3.58234772775701
